CEP,latitude,longitude,UF
23032330,-22.9777989,-43.6490045,RJ
26178055,-22.7251606,-43.3669461,RJ
26440210,-22.6439978,-43.6606463,RJ
24474130,-22.7917073,-43.0298226,RJ
23032340,-22.9989913,-43.6333822,RJ
28013075,-21.7594527,-41.305382,RJ
26178070,-22.7237062,-43.3669523,RJ
28013080,-21.7668971,-41.3164109,RJ
24736280,-22.8187766,-42.9653175,RJ
25260570,-22.681773,-43.2501074,RJ
26178075,-22.7246957,-43.3677617,RJ
26440220,-22.6420296,-43.6484891,RJ
21852700,-22.8582819,-43.4828998,RJ
28013083,-21.7626682,-41.3184501,RJ
26178080,-22.7242538,-43.3652518,RJ
24474145,-22.7925878,-43.0271231,RJ
28013090,-21.7661465,-41.3163719,RJ
22770210,-22.9376816,-43.3649035,RJ
24736290,-22.8186695,-42.9649614,RJ
26440230,-22.6786497,-43.6101164,RJ
24474150,-22.7917073,-43.0298226,RJ
28013094,-21.7691851,-41.3094894,RJ
23032360,-22.9989913,-43.6333822,RJ
24736295,-22.8218859,-42.9783131,RJ
26178090,-22.7241878,-43.3648276,RJ
22770220,-22.9354636,-43.3605157,RJ
24736300,-22.824457,-42.9690171,RJ
28013100,-21.7672574,-41.3166742,RJ
25260590,-22.6378222,-43.2426565,RJ
24474160,-22.8078163,-43.0168496,RJ
26440240,-22.6432352,-43.6457343,RJ
23032370,-22.9989913,-43.6333822,RJ
26178100,-22.7232378,-43.3663056,RJ
26440245,-22.645681,-43.6448647,RJ
24736310,-22.824457,-42.9690171,RJ
28013110,-21.7680423,-41.3155008,RJ
22770232,-22.9288836,-43.3542305,RJ
26440247,-22.6731701,-43.6244685,RJ
26440250,-22.6417313,-43.6429787,RJ
24474170,-22.791884,-43.0230548,RJ
23032380,-22.9989913,-43.6333822,RJ
21721660,-22.8714684,-43.4468996,RJ
26070416,-22.6949214,-43.4126877,RJ
24474175,-22.7917073,-43.0298226,RJ
22770240,-22.9288836,-43.3542305,RJ
28013120,-21.7674784,-41.3173386,RJ
25260610,-22.6434115,-43.2795126,RJ
26440260,-22.6901457,-43.6130788,RJ
24474180,-22.7917073,-43.0298226,RJ
23032390,-22.9763467,-43.6508025,RJ
28013130,-21.7691851,-41.3094894,RJ
22770250,-22.9327441,-43.3630716,RJ
24867408,-22.7419084,-42.926606,RJ
23032400,-22.978818,-43.6455024,RJ
26178130,-22.724474,-43.3628717,RJ
22770260,-22.9481688,-43.3626721,RJ
28013140,-21.7638205,-41.3116479,RJ
26440280,-22.6385548,-43.6495402,RJ
24867420,-22.7637043,-42.9242855,RJ
24474205,-22.7917073,-43.0298226,RJ
22770270,-22.9448329,-43.3589497,RJ
24867424,-22.7710707,-42.9384666,RJ
26178145,-22.7277513,-43.3604476,RJ
24474210,-22.79861,-43.0268012,RJ
26440290,-22.6439978,-43.6606463,RJ
24867428,-22.7509862,-42.9601155,RJ
25916005,-22.6566022,-43.0398345,RJ
24474214,-22.7984795,-43.0272205,RJ
24474215,-22.7957526,-43.0243178,RJ
22770280,-22.9408109,-43.3573007,RJ
24867432,-22.7509862,-42.9601155,RJ
23032420,-22.9771365,-43.6454427,RJ
26440300,-22.6465693,-43.6462769,RJ
24867436,-22.7619718,-42.9238541,RJ
23032430,-22.9738004,-43.6516148,RJ
24474220,-22.7939813,-43.0210384,RJ
24867440,-22.7672,-42.9150302,RJ
26178160,-22.7232378,-43.3663056,RJ
22770290,-22.9413463,-43.3570176,RJ
24736370,-22.8285024,-42.9586842,RJ
24736365,-22.813209,-42.9627561,RJ
24474230,-22.7941996,-43.0217999,RJ
24867448,-22.7692419,-42.9391547,RJ
23032440,-22.9468209,-43.6060738,RJ
26178170,-22.7232378,-43.3663056,RJ
28013180,-21.7657609,-41.3116283,RJ
23032445,-22.9614161,-43.6528631,RJ
25916030,-22.6566022,-43.0398345,RJ
24474240,-22.7940254,-43.0228981,RJ
26440320,-22.6659431,-43.5655004,RJ
23032450,-22.9779662,-43.6454833,RJ
24867456,-22.7558009,-42.944319,RJ
24867460,-22.7563294,-42.9447379,RJ
26178180,-22.7246295,-43.3637098,RJ
22770310,-22.9456284,-43.3600282,RJ
25916040,-22.6566022,-43.0398345,RJ
26178185,-22.7284385,-43.3620414,RJ
21852812,-22.856255,-43.4920645,RJ
25916045,-22.6566022,-43.0398345,RJ
26178190,-22.7260136,-43.3626362,RJ
24474255,-22.798187,-43.0262187,RJ
21852816,-22.8742263,-43.4685442,RJ
24474256,-22.7977651,-43.0256143,RJ
23032460,-22.9681597,-43.6516138,RJ
24474260,-22.7968571,-43.0231511,RJ
21852820,-22.8613998,-43.5020178,RJ
24736405,-22.8419367,-43.0276209,RJ
26440340,-22.6426771,-43.6517969,RJ
26178200,-22.7232378,-43.3663056,RJ
28013210,-21.7631516,-41.3101283,RJ
22770331,-22.9230494,-43.3739788,RJ
25916060,-22.6566022,-43.0398345,RJ
22770333,-22.9481688,-43.3626721,RJ
22770334,-22.9481688,-43.3626721,RJ
24474270,-22.7963798,-43.0236454,RJ
23032480,-22.9735303,-43.6515875,RJ
24736410,-22.8285024,-42.9586842,RJ
24867492,-22.7613767,-42.9422085,RJ
24736420,-22.8235489,-42.9678569,RJ
23032484,-22.9939925,-43.596635,RJ
22770340,-22.9448274,-43.359811,RJ
24867496,-22.7570992,-42.9242608,RJ
26440360,-22.6439978,-43.6606463,RJ
24474280,-22.7968571,-43.0231511,RJ
23032486,-22.9397093,-43.5755803,RJ
26178220,-22.7260136,-43.3626362,RJ
24867500,-22.7574681,-42.9233277,RJ
28013230,-21.762362,-41.3114073,RJ
24736430,-22.8133147,-42.9555171,RJ
24867504,-22.7509862,-42.9601155,RJ
23950000,-23.0057347,-44.3157591,RJ
24867508,-22.7593834,-42.9438445,RJ
26178230,-22.7160388,-43.3791597,RJ
24474295,-22.7977563,-43.0231915,RJ
28013240,-21.7626682,-41.3184501,RJ
23950010,-23.0044661,-44.4789279,RJ
24474300,-22.7972076,-43.0217666,RJ
24867516,-22.7509862,-42.9601155,RJ
23032510,-22.9939925,-43.596635,RJ
26440380,-22.6425058,-43.6538856,RJ
22770370,-22.9437338,-43.3614523,RJ
28013250,-21.7626682,-41.3184501,RJ
23950020,-23.0065719,-44.4831816,RJ
26440390,-22.6439978,-43.6606463,RJ
24474310,-22.7967873,-43.021248,RJ
23032520,-22.9939925,-43.596635,RJ
24736460,-22.8212034,-42.9638525,RJ
28013260,-21.7612124,-41.3118697,RJ
24474320,-22.7967116,-43.0203868,RJ
24736465,-22.8285024,-42.9586842,RJ
28013266,-21.7691851,-41.3094894,RJ
26440400,-22.6685123,-43.5893982,RJ
26178260,-22.718312,-43.3743079,RJ
24736470,-22.8285024,-42.9586842,RJ
28013270,-21.7626682,-41.3184501,RJ
23950040,-22.9941616,-44.2638011,RJ
22770390,-22.9463226,-43.3602072,RJ
24474330,-22.7962887,-43.0199139,RJ
23032540,-22.9776253,-43.6729536,RJ
26178270,-22.7186269,-43.3757154,RJ
22770400,-22.9481688,-43.3626721,RJ
23032545,-22.9791073,-43.6524101,RJ
23950050,-23.0075476,-44.2961667,RJ
26178275,-22.7218733,-43.3683597,RJ
24474340,-22.7942683,-43.019162,RJ
24736485,-22.8285024,-42.9586842,RJ
23032550,-22.9746232,-43.6517971,RJ
21852900,-22.854858,-43.4863482,RJ
26178280,-22.7148645,-43.3756246,RJ
24736480,-22.8285024,-42.9586842,RJ
23950060,-23.0074562,-44.2952395,RJ
24474350,-22.7958689,-43.0182943,RJ
23032560,-22.978408,-43.654616,RJ
26178290,-22.7218733,-43.3683597,RJ
22770420,-22.9481688,-43.3626721,RJ
24474360,-22.7962419,-43.017658,RJ
28013305,-21.7626682,-41.3184501,RJ
28013310,-21.7600022,-41.3118882,RJ
23950080,-23.0074721,-44.2944197,RJ
26070455,-22.7086668,-43.4471175,RJ
24474370,-22.796017,-43.0164987,RJ
28013315,-21.7626682,-41.3184501,RJ
28013314,-21.7626682,-41.3184501,RJ
23819010,-22.8406387,-43.8016071,RJ
24474375,-22.7962719,-43.0158537,RJ
22770440,-22.9403426,-43.3691383,RJ
23950090,-23.0060849,-44.2958457,RJ
26178320,-22.7129101,-43.377579,RJ
22770450,-22.9405869,-43.3696035,RJ
28013331,-21.7626682,-41.3184501,RJ
23950100,-23.0088177,-44.2955822,RJ
28013332,-21.7626682,-41.3184501,RJ
23819030,-22.8406387,-43.8016071,RJ
24474390,-22.7936402,-43.0164692,RJ
23032600,-22.977418,-43.6521723,RJ
26178330,-22.7218733,-43.3683597,RJ
22770460,-22.9405274,-43.3690776,RJ
24736540,-22.824457,-42.9690171,RJ
23950110,-23.006491,-44.4838067,RJ
23819040,-22.8406387,-43.8016071,RJ
23032610,-22.9778709,-43.6411115,RJ
26178340,-22.7125197,-43.3787479,RJ
24474405,-22.7942556,-43.0154203,RJ
24736550,-22.8245059,-42.9661078,RJ
25916199,-22.6566022,-43.0398345,RJ
22770470,-22.9401036,-43.3690068,RJ
25916202,-22.6566022,-43.0398345,RJ
24474410,-22.7917073,-43.0298226,RJ
25916205,-22.6566022,-43.0398345,RJ
24474415,-22.7917073,-43.0298226,RJ
22770480,-22.9417005,-43.3583328,RJ
24474416,-22.7917073,-43.0298226,RJ
23950130,-23.0082602,-44.2953949,RJ
26440500,-22.6475227,-43.6436995,RJ
24474420,-22.7788347,-43.0252755,RJ
23819060,-22.8649412,-43.7884953,RJ
25916217,-17.5451244,-39.7232048,BA
24474426,-22.7936062,-43.0158508,RJ
23032635,-22.9464446,-43.5624538,RJ
24474428,-22.7952345,-43.0207043,RJ
23950140,-23.0085737,-44.2959498,RJ
26440510,-22.643298,-43.6458011,RJ
25916223,-22.6566022,-43.0398345,RJ
23032640,-22.9729356,-43.6389517,RJ
26070467,-22.6949214,-43.4126877,RJ
25916226,-22.6566022,-43.0398345,RJ
26440515,-22.6451049,-43.6445137,RJ
22770500,-22.9288836,-43.3542305,RJ
24736580,-22.8171983,-42.956492,RJ
23950150,-23.0057347,-44.3157591,RJ
24474435,-22.7931921,-43.0156246,RJ
25916232,-22.6566022,-43.0398345,RJ
26440520,-22.6444954,-43.6442659,RJ
21853000,-22.8520453,-43.4749925,RJ
25916235,-22.6566022,-43.0398345,RJ
21853001,-22.8521041,-43.4840246,RJ
24474445,-22.7945063,-43.0161896,RJ
28013390,-21.7626682,-41.3184501,RJ
22770510,-22.9288836,-43.3542305,RJ
23950160,-23.0057347,-44.3157591,RJ
26440525,-22.6398516,-43.6500345,RJ
21853010,-22.8923699,-43.4660733,RJ
23819090,-22.8405455,-43.801584,RJ
26440530,-22.6432352,-43.6457343,RJ
25916244,-22.6566022,-43.0398345,RJ
26070470,-22.7095258,-43.4336116,RJ
26178390,-22.7152745,-43.3792315,RJ
24736600,-22.824457,-42.9690171,RJ
22770520,-22.9288836,-43.3542305,RJ
24474460,-22.7930395,-43.0167782,RJ
25916253,-22.6566022,-43.0398345,RJ
21853022,-22.8502095,-43.4745834,RJ
26440540,-22.6419797,-43.6488815,RJ
26178400,-22.7155267,-43.3758165,RJ
23819100,-22.8388284,-43.8037504,RJ
24736610,-22.8231769,-42.9648998,RJ
23032675,-22.9939925,-43.596635,RJ
21853026,-22.8742263,-43.4685442,RJ
21853027,-22.8742263,-43.4685442,RJ
23819110,-22.858189,-43.7884535,RJ
21853031,-22.8742263,-43.4685442,RJ
21853032,-22.8742263,-43.4685442,RJ
26440550,-22.6428945,-43.6516865,RJ
21853025,-22.8498193,-43.4746472,RJ
26440555,-22.6472873,-43.6509072,RJ
24736620,-22.8184878,-42.9661234,RJ
21853030,-22.8461687,-43.5246855,RJ
26178410,-22.7175732,-43.3784868,RJ
25916268,-22.6566022,-43.0398345,RJ
24474480,-22.7922505,-43.0185305,RJ
21853040,-22.8518193,-43.4825808,RJ
23032690,-22.9761811,-43.6386431,RJ
25916274,-22.6566022,-43.0398345,RJ
26178420,-22.7218733,-43.3683597,RJ
26440565,-22.643298,-43.6458011,RJ
24736630,-22.8157515,-42.9655662,RJ
28013430,-21.7576556,-41.3222925,RJ
21853046,-22.9583973,-43.3949546,RJ
25916277,-22.6566022,-43.0398345,RJ
26440570,-22.644736,-43.6464323,RJ
26440571,-22.646304,-43.6451524,RJ
21853052,-22.8742263,-43.4685442,RJ
21853050,-22.8532634,-43.4869222,RJ
25916286,-22.6566022,-43.0398345,RJ
21853055,-22.8517721,-43.4873029,RJ
21853056,-22.8508977,-43.4853781,RJ
21853057,-22.8516707,-43.4868199,RJ
21853054,-22.8520969,-43.4867028,RJ
22770560,-22.9288836,-43.3542305,RJ
23819140,-22.8406387,-43.8016071,RJ
21853060,-22.8515937,-43.4910499,RJ
23032710,-22.9939925,-43.596635,RJ
26440580,-22.6444558,-43.6479562,RJ
24474495,-22.7928983,-43.0185451,RJ
21853065,-22.8497887,-43.4877989,RJ
25916298,-22.6566022,-43.0398345,RJ
21853067,-22.8518758,-43.4898569,RJ
21853063,-22.8532634,-43.4869222,RJ
25916301,-22.6566022,-43.0398345,RJ
24474510,-22.7908885,-43.0207623,RJ
21853070,-22.8539923,-43.4923439,RJ
23032720,-22.941635,-43.5895222,RJ
26440595,-22.6398516,-43.6500345,RJ
24736660,-22.824457,-42.9690171,RJ
28013461,-21.7626682,-41.3184501,RJ
24474520,-22.7917073,-43.0298226,RJ
26440600,-22.643298,-43.6458011,RJ
26440605,-22.643298,-43.6458011,RJ
28013470,-21.7647284,-41.3157644,RJ
24736670,-22.824457,-42.9690171,RJ
22770590,-22.9369012,-43.3700753,RJ
28013473,-21.7575583,-41.3073445,RJ
23819170,-22.8422347,-43.7928519,RJ
26440610,-22.6407505,-43.6458298,RJ
24474530,-22.7902444,-43.0170536,RJ
26178470,-22.7218733,-43.3683597,RJ
28013480,-21.7679837,-41.3179378,RJ
22770600,-22.9394896,-43.3607402,RJ
24474540,-22.7882722,-43.0181927,RJ
23032750,-22.9939925,-43.596635,RJ
26178480,-22.7191259,-43.3832052,RJ
22770610,-22.9362022,-43.3697833,RJ
23819190,-22.8420674,-43.7984057,RJ
24474550,-22.7902242,-43.0189032,RJ
23032760,-22.9553282,-43.6520802,RJ
26440635,-22.6426964,-43.6449469,RJ
26440640,-22.6461949,-43.6430486,RJ
24474560,-22.789721,-43.019364,RJ
23032770,-22.9671339,-43.6237928,RJ
23819200,-22.8420582,-43.7990155,RJ
26178500,-22.7185208,-43.3834622,RJ
23032773,-22.9939925,-43.596635,RJ
28013510,-21.7614053,-41.3133202,RJ
25261000,-22.6486219,-43.2604104,RJ
23032776,-22.9939925,-43.596635,RJ
23819210,-22.8427168,-43.7982776,RJ
24474570,-22.789214,-43.0198844,RJ
24736716,-22.824457,-42.9690171,RJ
25261005,-22.6360548,-43.2664004,RJ
26178510,-22.7219143,-43.3803536,RJ
24736718,-22.824457,-42.9690171,RJ
22770640,-22.9391853,-43.3619803,RJ
24736715,-22.824457,-42.9690171,RJ
25261010,-22.6459139,-43.2569864,RJ
24474580,-22.788719,-43.0203776,RJ
26440660,-22.643298,-43.6458011,RJ
22770650,-22.9434275,-43.3624695,RJ
24474590,-22.789214,-43.0198844,RJ
22770655,-22.9303035,-43.3695399,RJ
23819230,-22.8406387,-43.8016071,RJ
22770660,-22.9434246,-43.3635479,RJ
28013540,-21.7589314,-41.3083913,RJ
23819240,-22.8432959,-43.7992042,RJ
22770665,-22.9372873,-43.3671852,RJ
23032810,-22.9890165,-43.6409648,RJ
24474605,-22.7876253,-43.0201257,RJ
22770670,-22.9371527,-43.3675521,RJ
24474606,-22.7933049,-43.0287811,RJ
25916400,-22.6566022,-43.0398345,RJ
24474610,-22.7871355,-43.0205521,RJ
22770675,-22.9422644,-43.362569,RJ
25916404,-22.6566022,-43.0398345,RJ
24736760,-22.8697500098,-43.1003826811,RJ
22770680,-22.9368954,-43.3682604,RJ
26440702,-22.643298,-43.6458011,RJ
23032830,-22.9760328,-43.6418123,RJ
28800000,-22.7186089,-42.6279835,RJ
26178561,-22.7218733,-43.3683597,RJ
28013570,-21.7571359,-41.3113165,RJ
24736770,-22.8243437,-42.9653996,RJ
26440706,-22.643298,-43.6458011,RJ
26178565,-22.7218733,-43.3683597,RJ
25916420,-22.7431491,-43.3413007,RJ
26178567,-22.7218733,-43.3683597,RJ
23032840,-22.977418,-43.6521723,RJ
23819270,-22.8407348,-43.8057076,RJ
25916424,-22.6566022,-43.0398345,RJ
25261070,-22.6519823,-43.2586638,RJ
25916432,-22.6566022,-43.0398345,RJ
24474640,-22.7891797,-43.0229005,RJ
26178577,-22.7218733,-43.3683597,RJ
25916436,-22.6566022,-43.0398345,RJ
26178581,-22.7218733,-43.3683597,RJ
26178583,-22.7218733,-43.3683597,RJ
25261080,-22.6435306,-43.2601376,RJ
25916440,-22.6566022,-43.0398345,RJ
24474650,-22.7883422,-43.0238193,RJ
24474655,-22.7889839,-43.0238402,RJ
25916448,-22.6566022,-43.0398345,RJ
28013602,-21.7626682,-41.3184501,RJ
25261095,-22.6459139,-43.2569864,RJ
24474665,-22.8178467,-43.0370683,RJ
25916460,-22.7889862,-43.3361642,RJ
25261100,-22.6530254,-43.2507029,RJ
24474670,-22.7848777,-43.0227329,RJ
25916464,-22.6566022,-43.0398345,RJ
25916468,-22.6566022,-43.0398345,RJ
28013620,-21.7571359,-41.3113164,RJ
25916472,-22.6566022,-43.0398345,RJ
25916476,-22.6566022,-43.0398345,RJ
25916480,-22.9048064,-43.1747947,RJ
25261120,-22.6459139,-43.2569864,RJ
24474695,-22.7836987,-43.0240687,RJ
25261130,-22.6466386,-43.260389,RJ
24474700,-22.7843289,-43.0243094,RJ
25916492,-22.9004777,-43.1190157,RJ
24474705,-22.784988,-43.0244062,RJ
25916500,-22.6566022,-43.0398345,RJ
21853270,-22.8742263,-43.4685442,RJ
25916504,-22.6566022,-43.0398345,RJ
24474715,-22.7815204,-43.0242287,RJ
21853280,-22.852823,-43.4934699,RJ
24474720,-22.7649783,-43.0046331,RJ
24474725,-22.7856239,-43.0245465,RJ
28013670,-21.7626682,-41.3184501,RJ
25261160,-22.6501286,-43.2589668,RJ
25916520,-22.6566022,-43.0398345,RJ
24474730,-22.7917073,-43.0298226,RJ
28013680,-21.7360076,-41.32915,RJ
21853300,-22.852182,-43.493655,RJ
28013691,-21.7626682,-41.3184501,RJ
25916540,-22.6566022,-43.0398345,RJ
28013692,-21.7626682,-41.3184501,RJ
24474750,-22.7875604,-43.0279393,RJ
21853310,-22.8516467,-43.4929528,RJ
24474755,-22.7862979,-43.0271015,RJ
28013700,-21.7595916,-41.3035685,RJ
25916550,-22.6566022,-43.0398345,RJ
21853322,-22.8742263,-43.4685442,RJ
21853324,-22.8504869,-43.4902527,RJ
24474765,-22.7887553,-43.0285208,RJ
24474767,-22.7884265,-43.0277649,RJ
25261200,-22.6459139,-43.2569864,RJ
21853330,-22.8509833,-43.4931283,RJ
24474770,-22.7917073,-43.0298226,RJ
25916570,-22.6566022,-43.0398345,RJ
25261210,-22.6459139,-43.2569864,RJ
21853340,-22.8509083,-43.4943805,RJ
24868000,-22.7509862,-42.9601155,RJ
24474785,-22.790359,-43.0274123,RJ
25916580,-22.6566022,-43.0398345,RJ
24868004,-22.7509862,-42.9601155,RJ
21853350,-22.849989,-43.4933244,RJ
24474790,-22.791383,-43.0272292,RJ
24868008,-22.7509862,-42.9601155,RJ
21853353,-22.8742263,-43.4685442,RJ
25261220,-22.6459139,-43.2569864,RJ
21853355,-22.8493498,-43.4900494,RJ
24474795,-22.791383,-43.0272292,RJ
21853357,-22.8742263,-43.4685442,RJ
25261230,-22.6390082,-43.267124,RJ
25916590,-22.6566022,-43.0398345,RJ
24474800,-22.7906224,-43.0261787,RJ
24868016,-22.7509862,-42.9601155,RJ
23033010,-22.961296,-43.6035903,RJ
21853354,-22.8742263,-43.4685442,RJ
24868020,-23.2820693,-51.1817007,PR
21850185,-22.8742263,-43.4685442,RJ
24868024,-22.7509862,-42.9601155,RJ
25261240,-22.6459139,-43.2569864,RJ
21853370,-22.8519882,-43.4928683,RJ
24868028,-22.7509862,-42.9601155,RJ
23033020,-22.9939925,-43.596635,RJ
25261250,-22.6375024,-43.2658012,RJ
24474820,-22.7887893,-43.0271739,RJ
21853380,-22.8498449,-43.4936306,RJ
24868036,-22.7509862,-42.9601155,RJ
23033030,-22.9573694,-43.6098576,RJ
24868040,-22.7509862,-42.9601155,RJ
23033034,-22.958938,-43.6100452,RJ
24868044,-22.7509862,-42.9601155,RJ
23033037,-22.9572357,-43.6085515,RJ
24474830,-22.7874469,-43.0242463,RJ
25261260,-22.6377712,-43.2637512,RJ
23033040,-22.9587752,-43.6052426,RJ
23033038,-22.9585265,-43.6092605,RJ
21853390,-22.8501566,-43.4937552,RJ
24868052,-22.7509862,-42.9601155,RJ
24474840,-22.7950709,-43.0160506,RJ
24868056,-22.7509862,-42.9601155,RJ
24868060,-22.7509862,-42.9601155,RJ
25261280,-22.638057,-43.2617978,RJ
26572000,-22.7860652,-43.4116416,RJ
21853410,-22.8505093,-43.4941818,RJ
24868070,-22.7509862,-42.9601155,RJ
24737001,-22.813837,-42.9823783,RJ
25261290,-22.6377508,-43.2609784,RJ
26572010,-22.7868185,-43.411668,RJ
24868076,-22.7509862,-42.9601155,RJ
24737004,-22.8297603,-42.9833145,RJ
24737005,-22.8297603,-42.9833145,RJ
26572015,-22.7877771,-43.41088,RJ
24868080,-22.7509862,-42.9601155,RJ
21853420,-22.8527242,-43.4930207,RJ
24737010,-22.8436894,-42.9545268,RJ
24737002,-22.8297603,-42.9833145,RJ
26572020,-22.7871798,-43.4120621,RJ
24868084,-22.681879,-43.4095078,RJ
21853430,-22.85349,-43.4932268,RJ
24737016,-22.8410352,-42.9629065,RJ
23033080,-22.9615607,-43.6057262,RJ
26572030,-22.7870972,-43.4137875,RJ
25261310,-22.6353469,-43.2600795,RJ
21853440,-22.8529073,-43.4938332,RJ
24737025,-22.8306661,-42.9813945,RJ
23033090,-22.9548515,-43.6045701,RJ
24737026,-22.8577375,-42.9440615,RJ
24737030,-22.8415951,-42.9540464,RJ
26572040,-22.7875405,-43.4116865,RJ
21853450,-22.8525686,-43.4938286,RJ
24737035,-22.8440985,-42.9602912,RJ
23033100,-22.9559884,-43.6088175,RJ
25261325,-22.6459139,-43.2569864,RJ
26572045,-22.7875229,-43.4124799,RJ
26572050,-22.7822478,-43.407867,RJ
21853460,-22.853073,-43.4942207,RJ
25261340,-22.6385078,-43.262979,RJ
26572060,-22.787165,-43.4096898,RJ
25261342,-22.64014,-43.2619035,RJ
21853470,-22.8547058,-43.4956048,RJ
26572070,-22.7878797,-43.4113349,RJ
24737065,-22.8085227,-42.9558565,RJ
23033130,-22.9607452,-43.6034952,RJ
20261063,-22.9252336,-43.2053404,RJ
25261360,-22.6407356,-43.26222,RJ
26572080,-22.786165,-43.4107321,RJ
21853490,-22.8538949,-43.4951205,RJ
23033140,-22.9939925,-43.596635,RJ
26572090,-22.7802027,-43.4372876,RJ
21853500,-22.8534749,-43.4948263,RJ
24737085,-22.8577375,-42.9440615,RJ
24737086,-22.8577375,-42.9440615,RJ
23033150,-22.9544029,-43.6037309,RJ
25261380,-22.6467709,-43.2633913,RJ
26572100,-22.7845192,-43.4099243,RJ
21853510,-22.8528507,-43.495211,RJ
23033160,-22.9559942,-43.6047662,RJ
25261390,-22.6474131,-43.2624071,RJ
26572110,-22.7834828,-43.409553,RJ
24737110,-22.8338864,-42.9782468,RJ
25261400,-22.6427959,-43.2635097,RJ
24737115,-22.8405126,-42.9595814,RJ
24737120,-22.8458581,-42.9602902,RJ
26572130,-22.782871,-43.409836,RJ
21853540,-22.8517442,-43.4965896,RJ
24737125,-22.827,-43.0073243767,RJ
24737130,-22.8457059,-42.9619083,RJ
25261420,-22.6490261,-43.2586609,RJ
23950700,-23.0057347,-44.3157591,RJ
24737135,-22.8527089,-42.9708244,RJ
21853552,-22.8742263,-43.4685442,RJ
26572145,-22.7823942,-43.4076721,RJ
23950705,-23.0057347,-44.3157591,RJ
23033200,-22.9571245,-43.6049876,RJ
21853556,-22.8742263,-43.4685442,RJ
23950710,-23.0057347,-44.3157591,RJ
21853558,-22.8742263,-43.4685442,RJ
21853560,-22.8742263,-43.4685442,RJ
24475001,-22.7917073,-43.0298226,RJ
24475002,-22.7917073,-43.0298226,RJ
26572150,-22.7813964,-43.4087964,RJ
25261440,-22.6459139,-43.2569864,RJ
22640000,-23.0065886,-43.3106263,RJ
21853570,-22.8742263,-43.4685442,RJ
24475010,-22.7917073,-43.0298226,RJ
26310020,-22.7202064,-43.5660848,RJ
23033220,-22.9570144,-43.6177624,RJ
24475015,-22.7917073,-43.0298226,RJ
24475016,-22.7738803,-43.022955,RJ
22640010,-23.0085196,-43.3041466,RJ
26572170,-22.7822478,-43.407867,RJ
21853580,-22.8742263,-43.4685442,RJ
24737165,-22.8485012,-42.9608879,RJ
26310030,-22.719817,-43.564299,RJ
24737163,-22.8491461,-42.9195076,RJ
24868240,-22.729984,-42.9510916,RJ
21853585,-22.8742263,-43.4685442,RJ
24737170,-22.8475985,-42.9580422,RJ
22640020,-23.0065886,-43.3106263,RJ
25261460,-22.6471679,-43.256439,RJ
21853590,-22.8742263,-43.4685442,RJ
26572180,-22.7822478,-43.407867,RJ
23033240,-22.9043813,-43.6088262,RJ
24868244,-22.7765705,-42.9255371,RJ
22640030,-23.0052607,-43.312789,RJ
22640032,-23.0003709,-43.365895,RJ
24868256,-22.7693335,-42.9223416,RJ
21853600,-22.8742263,-43.4685442,RJ
24475040,-22.7917073,-43.0298226,RJ
22640036,-23.0003709,-43.365895,RJ
26310055,-22.718834,-43.5631841,RJ
22640040,-23.0061054,-43.3132671,RJ
26572200,-22.7822478,-43.407867,RJ
24475050,-22.7812156,-43.0224224,RJ
23033260,-22.9472994,-43.6029594,RJ
24868268,-22.7509862,-42.9601155,RJ
21853616,-22.8742263,-43.4685442,RJ
23033265,-22.944716,-43.6032266,RJ
26572210,-22.7822478,-43.407867,RJ
22640050,-23.0050665,-43.3146348,RJ
25261490,-22.6430367,-43.2614465,RJ
21853620,-22.8742263,-43.4685442,RJ
24868276,-22.7509862,-42.9601155,RJ
26310070,-22.7106685,-43.5522256,RJ
23033270,-22.9512004,-43.6008845,RJ
22640060,-23.007477,-43.3244123,RJ
25261500,-22.6448966,-43.2610807,RJ
24868284,-22.7390103,-42.9472698,RJ
24344000,-22.9234478,-43.0090931,RJ
24737217,-22.8529124,-42.9572243,RJ
26310080,-22.7176525,-43.5639237,RJ
26310083,-22.7176197,-43.561274,RJ
26310085,-22.7176197,-43.561274,RJ
26572230,-22.7813964,-43.4087964,RJ
25261510,-22.6369678,-43.2669392,RJ
24475080,-22.7800225,-43.02303,RJ
24737225,-22.8080999973,-43.0745060257,EX
23033290,-22.9434411,-43.5936941,RJ
22640070,-23.005425,-43.3147392,RJ
24868300,-22.7390103,-42.9472698,RJ
24475085,-22.7917073,-43.0298226,RJ
24344010,-22.9207938,-43.0071723,RJ
26310090,-22.7165502,-43.5621654,RJ
26572240,-22.7706937,-43.4207394,RJ
21853640,-22.8742263,-43.4685442,RJ
21853650,-22.8742263,-43.4685442,RJ
24475083,-22.7917073,-43.0298226,RJ
26310100,-22.7028826,-43.5197596,RJ
24868308,-22.7509862,-42.9601155,RJ
23033300,-22.9434411,-43.5936941,RJ
24475095,-22.7917073,-43.0298226,RJ
24344020,-22.9561305,-43.0291246,RJ
24868312,-22.7402938,-42.9468947,RJ
26572250,-22.7822478,-43.407867,RJ
21853660,-22.8742263,-43.4685442,RJ
24475100,-22.7917073,-43.0298226,RJ
26310110,-22.7177284,-43.5589901,RJ
23033310,-22.9434411,-43.5936941,RJ
24344030,-22.9561305,-43.0291246,RJ
24868320,-22.7440202,-42.9425947,RJ
